path,size,mtime,ext
fonts\Nanum_Gothic\NotoEmoji-Regular.pkl,131662,1754201471.3421676,.pkl
fonts\Nanum_Gothic\NotoEmoji-Regular.ttf,418804,1754160996.9376967,.ttf
fonts\Nanum_Gothic\NotoSansCJKkr-Bold.otf,16997996,1754190205.300669,.otf
fonts\Nanum_Gothic\NotoSansCJKkr-Regular.otf,16433112,1754190184.372171,.otf
fonts\Nanum_Gothic\NotoSansKR-Bold.ttf,6183580,1753856876.5496323,.ttf
fonts\Nanum_Gothic\NotoSansKR-Medium.ttf,6183044,1753856876.544645,.ttf
fonts\Nanum_Gothic\NotoSansKR-Regular.cw127.pkl,483,1754201983.8341312,.pkl
fonts\Nanum_Gothic\NotoSansKR-Regular.pkl,154401,1754195250.154728,.pkl
fonts\Nanum_Gothic\NotoSansKR-Regular.ttf,6185516,1753856876.6204453,.ttf
fonts\Nanum_Gothic\NotoSansSymbols2-Regular.otf,391136,1754192782.891861,.otf
interface\dashboard.py,1712,1754209639.8706684,.py
interface\dashboard_config.json,362,1754404669.9665182,.json
interface\dashboard_unified.py,1425,1754209639.8706684,.py
interface\dashboard_utils.py,1194,1754408396.0515852,.py
interface\evaluation_dashboard.py,1397,1754209639.8716674,.py
interface\giwanos_dashboard_scores.png,12161,1753856876.461868,.png
interface\interface_config.json,268,1753856876.3900604,.json
interface\mobile_notification_integration.py,146,1753933664.738265,.py
interface\status_dashboard.py,632,1754404635.343547,.py
interface\streamlit_summary_dashboard.py,648,1754404599.0512342,.py
interface\ui_layout.json,404,1754404724.0864706,.json
interface\velos_dashboard.py,6122,1754469256.7460048,.py
interface\__init__.py,27,1753856876.4010308,.py
interface\judgment_dashboard\App.jsx,270,1754483327.0872397,.jsx
interface\judgment_dashboard\index.html,243,1754482577.4700456,.html
interface\judgment_dashboard\index.jsx,1087,1754482199.019741,.jsx
interface\judgment_dashboard\judgment_history_index.json,982,1754484029.511156,.json
interface\judgment_dashboard\package-lock.json,69858,1754484627.7623591,.json
interface\judgment_dashboard\package.json,360,1754482474.8677416,.json
interface\judgment_dashboard\vite.config.js,187,1754482538.0315409,.js
interface\user_personalization\user_personalization_model.py,39,1753933664.8432655,.py
modules\emergency_recovery_agent.py,37,1753933664.8562317,.py
modules\file_auto_management.py,655,1753933664.7342732,.py
modules\file_manager.py,559,1753933664.747631,.py
modules\file_scanner.py,646,1753933664.7292857,.py
modules\google_sheets_manager.py,236,1753933664.7203097,.py
modules\log_refactor_agent.py,31,1754209639.8816404,.py
modules\multi_agent_controller.py,35,1753933664.8542378,.py
modules\query_cache.py,230,1753933664.7312822,.py
modules\__init__.py,0,1754620009.1551409,.py
modules\advanced\advanced_api_cost_management.py,117,1753933664.7805436,.py
modules\advanced\advanced_module_integration.py,98,1753933664.770569,.py
modules\advanced\advanced_performance_monitoring.py,119,1753933664.7875226,.py
modules\advanced\advanced_reranker.py,115,1753856876.013827,.py
modules\advanced\advanced_rl_autonomy.py,96,1753933664.7725625,.py
modules\advanced\advanced_vectordb.py,120,1753856876.0187967,.py
modules\advanced\advanced_vectordb_rag.py,104,1753933664.7890303,.py
modules\advanced\ai_auto_error_correction.py,97,1753933664.750622,.py
modules\advanced\auto_summary_agent.py,947,1754187993.7535658,.py
modules\advanced\data_optimizer.py,118,1753856876.021786,.py
modules\advanced\incremental_indexing.py,43,1753856876.0287676,.py
modules\advanced\local_embedding.py,1592,1753856876.0327568,.py
modules\advanced\module_integration_optimization.py,93,1753933664.7725625,.py
modules\advanced\reinforcement_learning_autonomy.py,105,1753933664.758601,.py
modules\advanced\semantic_cache.py,2451,1753856876.0287676,.py
modules\advanced\vectordb_rag_optimization.py,110,1753933664.760595,.py
modules\advanced\__init__.py,0,1754620386.1315386,.py
modules\advanced\advanced_modules\advanced_rag.py,700,1753961610.73023,.py
modules\advanced\advanced_modules\cot_evaluator.py,769,1753960997.1316688,.py
modules\advanced\rag\advanced_rag.py,314,1754620386.1235597,.py
modules\advanced\rag\cot_evaluator.py,306,1754620386.1175773,.py
modules\advanced\reasoning\adaptive_reasoning_agent.py,772,1754097048.8530667,.py
modules\automation\adaptive_api_optimization.py,123,1753933664.758601,.py
modules\automation\advanced_api_cost_automation.py,138,1753933664.8247952,.py
modules\automation\advanced_auto_code_optimization.py,126,1753933664.7875226,.py
modules\automation\advanced_cost_manager.py,832,1753933664.7252967,.py
modules\automation\api_usage_optimizer.py,306,1753933664.7133288,.py
modules\automation\automated_alert_workflow.py,116,1753933664.8267896,.py
modules\automation\automated_fault_handling.py,103,1753933664.763587,.py
modules\automation\automated_user_interview.py,132,1753933664.796163,.py
modules\automation\auto_rule_ab_testing.py,37,1753923249.5791745,.py
modules\automation\auto_tuning_reinforcement_learning.py,116,1753933664.7665784,.py
modules\automation\backup_reports_zip.py,912,1754366239.5552104,.py
modules\automation\modules_automation_README.md,139,1754357616.8157527,.md
modules\automation\predictive_analytics.py,121,1753933664.8014069,.py
modules\automation\proactive_analytics.py,131,1753933664.750622,.py
modules\automation\process_management.py,1556,1753923249.5812106,.py
modules\automation\real_time_monitor.py,232,1753933664.7203097,.py
modules\automation\real_time_performance_monitoring.py,113,1753933664.7765522,.py
modules\automation\report_cleanup_policy.py,2070,1754364361.9406419,.py
modules\automation\resource_monitor.py,809,1753933664.763587,.py
modules\automation\security_monitoring.py,126,1753933664.755608,.py
modules\automation\smart_backup_recovery.py,2330,1753980565.7077897,.py
modules\automation\snapshots_old_20250803T151502Z,832,1753923249.5829701,
modules\automation\tool_manager.py,641,1754096957.8617766,.py
modules\automation\update_system_health.py,1486,1754380058.506982,.py
modules\automation\upload_cleanup_log_to_notion.py,2008,1754367064.1392424,.py
modules\automation\video_analyzer.py,117,1753933664.736268,.py
modules\automation\voice_processor.py,108,1753933664.7332761,.py
modules\automation\weekly_system_insights.py,165,1753933664.736268,.py
modules\automation\__init__.py,0,1754620386.1325355,.py
modules\automation\git\git_sync.py,168,1754620285.5624535,.py
modules\automation\git\__init__.py,0,1754620285.5574973,.py
modules\automation\git_management\git_sync.py,1665,1754473228.8471925,.py
modules\automation\git_management\__init__.py,0,1754472836.5505328,.py
modules\automation\maintenance\cleanup_snapshots.py,1640,1754238200.889442,.py
modules\automation\scheduling\auto_run_weekly_summary.py,364,1753923249.581722,.py
modules\automation\scheduling\cleanup_archives.py,1462,1754205370.3992467,.py
modules\automation\scheduling\cost_logger.py,679,1754187237.2683382,.py
modules\automation\scheduling\daily_log_backup.py,30,1753923249.5822246,.py
modules\automation\scheduling\openai_client.py,1292,1754188997.825944,.py
modules\automation\scheduling\report_and_disk_cleanup.py,7556,1754639047.2709422,.py
modules\automation\scheduling\system_health_logger.py,1774,1754227549.3696766,.py
modules\automation\scheduling\system_monitoring_alert.py,1412,1754241364.1641161,.py
modules\automation\scheduling\task_scheduler.py,21,1753923249.5829701,.py
modules\automation\scheduling\weekly_summary.py,550,1753923249.5829701,.py
modules\autonomous_decision\rl_hyperparams.json,2,1753933664.8307798,.json
modules\core\adaptive_reasoning_agent.py,732,1754209639.873662,.py
modules\core\adaptive_reasoning_rule_engine.py,2004,1753856876.1230638,.py
modules\core\adaptive_reasoning_tuning.py,2250,1753856876.1160865,.py
modules\core\agent_utils.py,67,1753856876.1250584,.py
modules\core\autonomous_planner.py,114,1753933664.7412539,.py
modules\core\auto_learning_loop.py,1725,1753856876.1290462,.py
modules\core\auto_optimization_cleanup.py,1659,1753856876.1190724,.py
modules\core\auto_recovery_agent.py,1123,1754295709.2069798,.py
modules\core\context_aware_decision_engine.py,4422,1754537797.2070022,.py
modules\core\context_aware_decision_engine_final.py,1436,1754209639.8756564,.py
modules\core\controller.py,449,1753856876.1390197,.py
modules\core\corrected.py,387,1753856876.1230638,.py
modules\core\embedding_manager.py,5108,1754527005.1344752,.py
modules\core\emergency_recovery_agent.py,348,1753933664.717318,.py
modules\core\error_handler.py,636,1754277061.5203528,.py
modules\core\evaluation_agent.py,147,1753856876.1250584,.py
modules\core\fallback_stats_manager.py,2105,1753856876.1290462,.py
modules\core\fixed_memory.py,1109,1754278154.98659,.py
modules\core\fix_module_paths.py,1094,1753856876.1350317,.py
modules\core\gpt.py,583,1753856876.1460004,.py
modules\core\gpt4o_turbo_decision_engine.py,1934,1754288162.1962166,.py
modules\core\gpt4o_turbo_integrated_test.py,724,1754283185.9674895,.py
modules\core\gpt4o_turbo_xai_logger.py,1226,1754280426.7936447,.py
modules\core\hybrid_decision_engine.py,5690,1753856876.150988,.py
modules\core\hybrid_snapshot_manager.py,1729,1754273048.9894936,.py
modules\core\internet_search_module.py,1566,1753955480.422903,.py
modules\core\judgment_rules_manager.py,3124,1753856876.1549766,.py
modules\core\learning_memory_manager.py,2957,1754392941.9508662,.py
modules\core\log_manager.py,1030,1753856876.1589673,.py
modules\core\log_refactor_agent.py,31,1754209639.877652,.py
modules\core\loop_controller.py,22,1753856876.169478,.py
modules\core\master_loop.py,283,1754205326.2934234,.py
modules\core\memory.py,436,1754278099.5625796,.py
modules\core\memory_reader.py,2012,1754405320.0306091,.py
modules\core\memory_retriever.py,1698,1754540822.4689107,.py
modules\core\modules_core_README.md,180,1754357553.4096506,.md
modules\core\multi_agent_controller.py,35,1753933664.8542378,.py
modules\core\notifications.py,793,1753856876.1460004,.py
modules\core\openai_client.py,1689,1754187953.4416595,.py
modules\core\path_utils.py,2297,1754239864.0408015,.py
modules\core\performance_metrics_evaluator.py,1684,1753856876.150988,.py
modules\core\persistent_memory.py,2041,1754278367.2422366,.py
modules\core\planner.py,27,1753856876.1905167,.py
modules\core\prompt_guard.py,310,1754096692.850619,.py
modules\core\providers.py,529,1754152623.0825303,.py
modules\core\refactor_agent.py,1235,1753964413.879965,.py
modules\core\reflection_agent.py,227,1754622106.4190807,.py
modules\core\rule_optimizer.py,1200,1754471850.9600778,.py
modules\core\self_diagnosis_recovery.py,2702,1753856876.1589673,.py
modules\core\slack_client.py,796,1754622012.9701142,.py
modules\core\system_failure_detector.py,1301,1753856876.202006,.py
modules\core\system_health.py,539,1754379865.7904913,.py
modules\core\threshold_optimizer.py,1217,1754471739.1283312,.py
modules\core\tool_manager.py,1395,1754209639.8786502,.py
modules\core\__init__.py,0,1754622106.4130707,.py
modules\evaluation\advanced_xai_features.py,82,1753933664.7931638,.py
modules\evaluation\api_usage_optimizer.py,306,1753856876.7211764,.py
modules\evaluation\evaluation_feedback_loop.py,2016,1753856876.3900604,.py
modules\evaluation\modules_evaluation_README.md,151,1754357626.9074664,.md
modules\evaluation\xai_feature_enhancement.py,106,1753933664.7665784,.py
modules\evaluation\xai_logger.py,119,1753933664.7093325,.py
modules\evaluation\__init__.py,0,1754620448.6129506,.py
modules\evaluation\ai_reports\generate_ai_insight_report.py,1752,1753856876.3950467,.py
modules\evaluation\ai_reports\insights_to_report.py,2134,1753856876.398039,.py
modules\evaluation\giwanos_agent\judge_agent.py,304,1754620454.1904867,.py
modules\evaluation\giwanos_agent\judge_agent_with_self_tuning.py,1588,1753856876.4080303,.py
modules\evaluation\giwanos_agent\__init__.py,0,1754620448.6139503,.py
modules\evaluation\human_readable_reports\generate_adaptive_reflection_report.py,1618,1753981901.1495063,.py
modules\evaluation\human_readable_reports\generate_recovery_log_report.py,1825,1753981834.972493,.py
modules\evaluation\human_readable_reports\system_health_report.py,1382,1753981061.9360795,.py
modules\evaluation\human_readable_reports\__init__.py,56,1753856876.414993,.py
modules\evaluation\insight\system_insight_agent.py,872,1754471610.9126806,.py
modules\evaluation\insight\__init__.py,0,1753856876.4219751,.py
modules\evaluation\system\system_monitor.py,930,1753856876.4249668,.py
modules\evaluation\xai\xai_exporter.py,412,1754097240.1767178,.py
modules\evaluation\xai\models\xai_explanation_model.py,748,1754473581.5753584,.py
modules\metrics\snapshot.py,739,1754631964.118749,.py
modules\metrics\__init__.py,0,1754631964.1127658,.py
modules\report\generate_pdf_report.py,4767,1754631114.1759708,.py
modules\report\report_data_loader.py,945,1754358451.9831195,.py
modules\report\report_formatter.py,854,1754358445.9726486,.py
modules\report\summary_writer.py,385,1754358458.0487213,.py
modules\report\__init__.py,0,1754620386.1335318,.py
reports\memory_inventory.csv,7671,1754527272.672099,.csv
reports\schema_report.md,746,1754527272.672099,.md
scripts\.py,616,1753933664.723302,
scripts\api_key_test.py,419,1754533542.4297378,.py
scripts\audit_memory.py,1893,1754527093.903721,.py
scripts\build_memory_index.py,4048,1754540977.8613875,.py
scripts\cohere_latest_model.py,1296,1754239999.395371,.py
scripts\cost_log_patch.py,2255,1754650228.80647,.py
scripts\data_load_test.py,435,1754294866.660522,.py
scripts\decision_rules.py,981,1753856876.6593473,.py
scripts\embed_test.py,3430,1754533864.8418012,.py
scripts\enhanced_main_test.py,869,1753933664.723302,.py
scripts\export_giwanos_structure.py,781,1754556060.992025,.py
scripts\faiss_test.py,1329,1754533640.2645793,.py
scripts\generate_memory_reflection.py,1839,1754393065.4868429,.py
scripts\generate_rag_decision_examples.py,925,1753856876.6623359,.py
scripts\generate_test_script.py,1473,1754374532.9522421,.py
scripts\giwanos_launcher.bat,101,1753856876.6373982,.bat
scripts\giwanos_start.bat,62,1753856876.6403904,.bat
scripts\gpt5_level_integration_test.py,1070,1753933664.7446387,.py
scripts\init_vector_cache.py,1200,1754235460.3731594,.py
scripts\loop_main.bat,90,1753856876.6423852,.bat
scripts\mail_smoke.py,231,1754642863.3251452,.py
scripts\main_test.py,1102,1753933664.7133288,.py
scripts\normalize_memory.py,3182,1754527143.650337,.py
scripts\openai_patch.py,1550,1754649824.541107,.py
scripts\pdf_test.py,1404,1753976334.3228903,.py
scripts\rebuild_embedding_meta.py,399,1754538701.326065,.py
scripts\rebuild_faiss_index.py,497,1754538518.853131,.py
scripts\requirements.txt,94,1753860341.7208896,.txt
scripts\resource_monitor_test.py,475,1753933664.7412539,.py
scripts\run_cleanup.cmd,181,1754639127.4618416,.cmd
scripts\run_giwanos_master_loop.py,8184,1754654190.943454,.py
scripts\run_giwanos_master_loop.py.bak,14322,1754649105.6436174,.bak
scripts\run_masterloop.cmd,254,1754642594.4095716,.cmd
scripts\scripts_README.md,163,1754357515.7919366,.md
scripts\setup_giwanos_tasks.ps1,1526,1753856876.6882758,.ps1
scripts\slack_google_integration_test.py,630,1754209639.884642,.py
scripts\system_health_log.py,1450,1754200789.7319667,.py
scripts\system_integrity_check.py,1698,1754291005.4269884,.py
scripts\test_generate_report.py,353,1754358809.6020136,.py
scripts\velos_ai_insights_report.py,1266,1754321911.9285862,.py
scripts\velos_design_check.py,10520,1754635924.028897,.py
scripts\velos_rag_poc.py,6000,1754532295.830405,.py
scripts\verify_structure.py,6538,1754268546.4152336,.py
scripts\_judgeagent_shim.py,365,1754617177.6495616,.py
scripts\__init__.py,18,1754639323.903932,.py
scripts\activate\test_cohere_api.py,577,1754236899.7120779,.py
scripts\auto_recovery_agent_files\1000014431.jpg,66933,1753957647.0726097,.jpg
scripts\auto_recovery_agent_files\131875e2-5751-4d08-9cbf-9a9d1e1e8c6a.png,62186,1753957647.3199484,.png
scripts\auto_recovery_agent_files\57b18fa6-1928-4d6c-8464-c56cfd3faaa5.png,598238,1753957646.5898998,.png
scripts\auto_recovery_agent_files\6c75d746-3a6f-4223-be9f-8747ba182c97.png,89374,1753957647.5688791,.png
scripts\auto_recovery_agent_files\766919c8-1a79-439d-83db-a9cbf93af774.png,90070,1753957647.4372318,.png
scripts\auto_recovery_agent_files\aad60b47-0c52-4ff7-990f-7221cda4d7ae.png,64771,1753957647.197276,.png
scripts\auto_recovery_agent_files\conversation-small-bz75utas.css,20438,1753957645.9888475,.css
scripts\auto_recovery_agent_files\dac2a5c8-e83a-4d6c-9232-90173602c1e4.png,253803,1753957646.9519353,.png
scripts\auto_recovery_agent_files\GPT_프로필.jpg,25902,1753957646.789368,.jpg
